system:index,APMean,APMean_1,Area_km2,CCSNAME,CCSNAME_1,CCSUID,CCSUID_1,CCSUID_12,CDNAME,CDNAME_1,CDTYPE,CDTYPE_1,CDUID,CDUID_1,CDUID_12,CMANAME,CMANAME_1,CMAPUID,CMAPUID_1,CMATYPE,CMATYPE_1,CMAUID,CMAUID_1,CMAUID_12,CSDNAME,CSDNAME_1,CSDTYPE,CSDTYPE_1,CSDUID,CSDUID_1,CSDUID_12,CTNAME,CTNAME_1,CTUID,CTUID_1,CTUID_12,DAUID,DAUID_1,DAUID_12,ERNAME,ERNAME_1,ERUID,ERUID_1,ERUID_12,FID_Munici,FID_gda_00,FULL_NAME,MUN_NAME,OBJECTID,PRNAME,PRNAME_1,PRUID,PRUID_1,PRUID_12,REG_NAME,SACCODE,SACCODE_1,SACTYPE,SACTYPE_1,SHAPE_Leng,Shape_Area,Shape_Le_1,geometry,geometry_1,mean,.geo
00000000000000000652,13.17932174,19.67711878,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.08,516.08,5350516.08,5350516.08,5350516.08,35210520,35210520,35210520,Toronto,Toronto,3530,3530,3530,2,28315,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,223854.462346,3534.15242051,,,0.2076464938739491,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f7,15.22565487,22.69420562,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.09,516.09,5350516.09,5350516.09,5350516.09,35210456,35210456,35210456,Toronto,Toronto,3530,3530,3530,2,22143,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,243952.592721,2478.49446632,,,0.18463450811966933,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000354,14.12642965,21.08404967,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.09,516.09,5350516.09,5350516.09,5350516.09,35210510,35210510,35210510,Toronto,Toronto,3530,3530,3530,2,22848,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,97523.7062375,1439.2228917,,,0.21238848639826735,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000399,13.6111142,20.26925487,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.09,516.09,5350516.09,5350516.09,5350516.09,35210512,35210512,35210512,Toronto,Toronto,3530,3530,3530,2,23350,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,109679.014325,1900.63319104,,,0.23061581052827218,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000450,12.75830826,19.03412748,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.09,516.09,5350516.09,5350516.09,5350516.09,35210458,35210458,35210458,Toronto,Toronto,3530,3530,3530,2,24751,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,370622.815986,2621.31888106,,,0.22699807346304146,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045d,13.54994933,20.1890429,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.09,516.09,5350516.09,5350516.09,5350516.09,35210457,35210457,35210457,Toronto,Toronto,3530,3530,3530,2,24847,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,940154.645491,3949.28987001,,,0.1886275455848733,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000562,14.18359471,21.16424675,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.09,516.09,5350516.09,5350516.09,5350516.09,35210509,35210509,35210509,Toronto,Toronto,3530,3530,3530,2,26696,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,195233.636951,2324.59709646,,,0.20993065138625894,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a4,13.65933658,20.40315517,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.09,516.09,5350516.09,5350516.09,5350516.09,35210639,35210639,35210639,Toronto,Toronto,3530,3530,3530,2,27138,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,276961.441473,2470.27643503,,,0.19137009795810797,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e1,13.40051733,19.99307724,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.09,516.09,5350516.09,5350516.09,5350516.09,35210514,35210514,35210514,Toronto,Toronto,3530,3530,3530,2,27537,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,210201.969507,3087.98516931,,,0.2299376187013037,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f6,12.97144384,19.36778642,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.09,516.09,5350516.09,5350516.09,5350516.09,35210459,35210459,35210459,Toronto,Toronto,3530,3530,3530,2,27673,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,206991.25555,2394.47348369,,,0.22556959287512435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000659,14.76509631,22.02557575,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.09,516.09,5350516.09,5350516.09,5350516.09,35210513,35210513,35210513,Toronto,Toronto,3530,3530,3530,2,28347,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,1383913.48257,6401.16177477,,,0.1614906173262013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000677,13.34840215,19.88765461,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.09,516.09,5350516.09,5350516.09,5350516.09,35210511,35210511,35210511,Toronto,Toronto,3530,3530,3530,2,28606,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,487103.174348,6153.21619432,,,0.252974026259574,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000336,13.26460375,19.7881922,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.11,516.11,5350516.11,5350516.11,5350516.11,35211428,35211428,35211428,Toronto,Toronto,3530,3530,3530,2,22643,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,1765111.55682,11162.5552735,,,0.29462824523085257,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f6,14.10863998,21.16239202,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.11,516.11,5350516.11,5350516.11,5350516.11,35210632,35210632,35210632,Toronto,Toronto,3530,3530,3530,2,24057,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,162498.993496,1718.52706905,,,0.22016489491672253,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000442,12.7462074,19.0552145,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.11,516.11,5350516.11,5350516.11,5350516.11,35210642,35210642,35210642,Toronto,Toronto,3530,3530,3530,2,24678,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,401773.366548,4066.75929938,,,0.28537639674437415,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000455,12.87717343,19.18260207,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.11,516.11,5350516.11,5350516.11,5350516.11,35210644,35210644,35210644,Toronto,Toronto,3530,3530,3530,2,24792,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,558566.661971,4677.70061353,,,0.330215286993526,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f5,13.07860244,19.46616335,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.11,516.11,5350516.11,5350516.11,5350516.11,35210635,35210635,35210635,Toronto,Toronto,3530,3530,3530,2,25975,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,607551.009057,4038.54150221,,,0.2686513268109033,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000626,12.23522369,18.26394672,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.11,516.11,5350516.11,5350516.11,5350516.11,35210633,35210633,35210633,Toronto,Toronto,3530,3530,3530,2,27961,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,487073.52757,6026.06551047,,,0.24234052626858546,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066a,12.23298066,18.23144234,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.11,516.11,5350516.11,5350516.11,5350516.11,35210634,35210634,35210634,Toronto,Toronto,3530,3530,3530,2,28499,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,167460.918475,2824.42944178,,,0.24522454357882922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000427,13.66925765,20.37027394,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.16,516.16,5350516.16,5350516.16,5350516.16,35211561,35211561,35211561,Toronto,Toronto,3530,3530,3530,2,24437,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,1415969.21337,4924.5530646,,,0.29040330394013353,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000445,13.03566747,19.48836019,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.16,516.16,5350516.16,5350516.16,5350516.16,35211446,35211446,35211446,Toronto,Toronto,3530,3530,3530,2,24693,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,486460.048113,4848.75592264,,,0.24292171013433048,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000491,12.51491135,18.66141418,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.16,516.16,5350516.16,5350516.16,5350516.16,35210641,35210641,35210641,Toronto,Toronto,3530,3530,3530,2,25340,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,1407901.92448,5975.35139632,,,0.34701779136409744,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ce,12.66300575,18.84452614,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.16,516.16,5350516.16,5350516.16,5350516.16,35210638,35210638,35210638,Toronto,Toronto,3530,3530,3530,2,25736,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,191376.500644,2045.77977364,,,0.20243016718562434,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ab,13.0351117,19.48015857,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.16,516.16,5350516.16,5350516.16,5350516.16,35210640,35210640,35210640,Toronto,Toronto,3530,3530,3530,2,27176,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,736702.443524,5011.55522994,,,0.2968905347314475,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000356,13.16784635,19.71832634,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.17,516.17,5350516.17,5350516.17,5350516.17,35210467,35210467,35210467,Toronto,Toronto,3530,3530,3530,2,22854,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,99016.4090558,1356.24153773,,,0.24329718389251015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000392,14.90068729,22.19201025,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.17,516.17,5350516.17,5350516.17,5350516.17,35210468,35210468,35210468,Toronto,Toronto,3530,3530,3530,2,23281,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,778599.283722,5415.97755805,,,0.2654988016462139,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000400,12.60511336,18.79812058,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.17,516.17,5350516.17,5350516.17,5350516.17,35210465,35210465,35210465,Toronto,Toronto,3530,3530,3530,2,24154,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,199155.182717,2100.61559389,,,0.29150548310371455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000449,13.35054484,19.9039248,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.17,516.17,5350516.17,5350516.17,5350516.17,35211438,35211438,35211438,Toronto,Toronto,3530,3530,3530,2,24715,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,979821.261913,6616.51807932,,,0.2745505568872767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000320,12.56992267,18.71951225,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.18,516.18,5350516.18,5350516.18,5350516.18,35210479,35210479,35210479,Toronto,Toronto,3530,3530,3530,2,22493,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,685350.547738,7828.53686173,,,0.2605758718786043,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000452,12.71867867,18.95337731,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.18,516.18,5350516.18,5350516.18,5350516.18,35210480,35210480,35210480,Toronto,Toronto,3530,3530,3530,2,24766,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,90788.7414011,1642.60541264,,,0.22864766437303,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b1,13.01782482,19.41498923,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.18,516.18,5350516.18,5350516.18,5350516.18,35210481,35210481,35210481,Toronto,Toronto,3530,3530,3530,2,25570,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,254782.976252,3288.31843075,,,0.2594766408605923,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000544,13.20136411,19.69468502,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.18,516.18,5350516.18,5350516.18,5350516.18,35210482,35210482,35210482,Toronto,Toronto,3530,3530,3530,2,26534,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,303435.173827,2589.10653239,,,0.26190590138556985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062e,14.01307338,20.92976817,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.18,516.18,5350516.18,5350516.18,5350516.18,35211478,35211478,35211478,Toronto,Toronto,3530,3530,3530,2,28014,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,867119.165215,5203.64282875,,,0.2832231548839304,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031a,11.99535083,17.90434279,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.20,516.2,5350516.20,5350516.2,5350516.2,35210574,35210574,35210574,Toronto,Toronto,3530,3530,3530,2,22446,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,189941.024844,1902.71441961,,,0.17849505495671275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037c,12.08391479,18.03711186,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.20,516.2,5350516.20,5350516.2,5350516.2,35210573,35210573,35210573,Toronto,Toronto,3530,3530,3530,2,23126,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,266053.322362,2201.12313018,,,0.19917228137600795,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e0,10.81588965,16.10691477,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.20,516.2,5350516.20,5350516.2,5350516.2,35210580,35210580,35210580,Toronto,Toronto,3530,3530,3530,2,23878,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,188716.560558,1756.03621743,,,0.18012492328742447,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f2,11.44377814,17.11206922,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.20,516.2,5350516.20,5350516.2,5350516.2,35210575,35210575,35210575,Toronto,Toronto,3530,3530,3530,2,24007,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,153798.540891,1835.85581268,,,0.19435401343344838,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000465,10.99555789,16.42773092,292.386251793,Mississauga,Mississauga,3521005,3521005,3521005,Peel,Peel,RM,RM,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,0516.20,516.2,5350516.20,5350516.2,5350516.2,35210571,35210571,35210571,Toronto,Toronto,3530,3530,3530,2,24937,City of Mississauga,Mississauga,3,Ontario,Ontario,35,35,35,Peel,535,535,1,1,139183.481405,510350.358457,3366.38183064,,,0.20968476315151552,"{""type"":""MultiPoint"",""coordinates"":[]}"
