DAUID,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID,geometry,APMean
35211850,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.21,516.21,35210140,,7.490842892
35210244,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.33,528.33,35210100,,10.0485846
35210245,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.33,528.33,35210100,,10.06354982
35210246,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.33,528.33,35210100,,9.92331854
35210247,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.33,528.33,35210100,,10.04499201
35210248,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.33,528.33,35210100,,10.10841306
35210249,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.33,528.33,35210100,,9.976688619
35210298,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350527.07,527.07,35210088,,10.83709281
35210299,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350527.07,527.07,35210088,,10.51417732
35210300,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350527.07,527.07,35210088,,10.3449627
35210301,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350527.07,527.07,35210088,,10.6339354
35210302,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350521.02,521.02,35210097,,10.18007098
35210303,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350521.02,521.02,35210097,,10.24107006
35210304,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350521.02,521.02,35210097,,10.31093544
35210305,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350521.02,521.02,35210097,,10.34960377
35210306,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350521.02,521.02,35210097,,11.29421117
35210307,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350521.02,521.02,35210097,,10.60066283
35210308,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350522,522,35210093,,11.6117519
35210309,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350522,522,35210093,,10.65371564
35210310,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350522,522,35210093,,11.93641811
35210311,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350522,522,35210093,,10.53865069
35210312,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350522,522,35210093,,10.78348168
35210718,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350513.01,513.01,35210135,,9.754094275
35211569,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.17,576.17,35210027,,7.128848443
35211570,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.17,576.17,35210027,,6.93
35211666,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.22,576.22,35210020,,9.274625584
35211667,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.22,576.22,35210020,,7.918545787
35211668,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.67,576.67,35210018,,6.924172418
35211920,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.42,576.42,35210066,,7.238971397
35211921,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.42,576.42,35210066,,7.115934679
35211922,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.42,576.42,35210066,,7.105300863
35211923,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.46,528.46,35210108,,10.29454612
35211780,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.34,576.34,35210047,,9.380048373
35211781,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.34,576.34,35210047,,9.257733934
35211782,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.33,576.33,35210047,,8.989971803
35211783,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.33,576.33,35210047,,8.318387606
35211553,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350575.05,575.05,35210053,,9.125642435
35211554,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.07,573.07,35210064,,9.211922372
35211555,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.07,573.07,35210064,,9.645270965
35211556,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.07,573.07,35210064,,9.437300929
35211557,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350560,560,35210037,,11.41934486
35211558,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350560,560,35210037,,11.38844821
35211559,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.1,528.1,35210104,,10.70787057
35211561,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.16,516.16,35210143,,10.50556886
35211565,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.04,516.04,35210129,,9.704341798
35211566,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.04,516.04,35210129,,9.30029927
35211734,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.49,528.49,35210087,,8.982923698
35211795,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.29,576.29,35210066,,7.841097623
35211796,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.29,576.29,35210066,,7.573149643
35211797,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.29,576.29,35210066,,7.595398736
35211638,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350585.1,585.1,35210005,,5.278062831
35211639,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350585.1,585.1,35210005,,5.344228465
35211640,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350585.1,585.1,35210005,,5.430863259
35211641,35,Ontario,3521,Peel,RM,3521024,Caledon,3521024,Caledon,T,3530,Toronto,535,1,535,35535,Toronto,B,5350585.1,585.1,35210005,,5.336340991
35211881,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.4,576.4,35210016,,9.838313163
35211882,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.4,576.4,35210016,,9.814040593
35211883,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.4,576.4,35210016,,12.90952657
35211696,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.41,528.41,35210033,,13.85536931
35211651,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.24,576.24,35210008,,6.259892127
35211902,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.52,576.52,35210062,,6.657404004
35211903,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.52,576.52,35210062,,6.795239067
35211904,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.52,576.52,35210062,,6.85
35211905,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.52,576.52,35210062,,6.85
35211906,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.52,576.52,35210062,,6.85
35211907,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.43,576.43,35210059,,9.405358069
35211908,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.43,576.43,35210059,,9.155823809
35211909,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.43,576.43,35210059,,8.921357617
35211706,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.2,528.2,35210069,,10.00731452
35211707,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.2,528.2,35210069,,10.81171297
35211708,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.2,528.2,35210069,,11.4690888
35211711,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.22,528.22,35210074,,10.40857598
35211712,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.22,528.22,35210074,,9.967715768
35211713,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.22,528.22,35210074,,9.236861789
35211714,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.22,528.22,35210074,,10.75912556
35211784,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.33,576.33,35210047,,8.022211207
35211785,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.33,576.33,35210047,,7.617820098
35211788,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350576.43,576.43,35210059,,10.01442268
35211790,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.11,573.11,35210063,,8.926215412
35211791,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.11,573.11,35210063,,8.613515869
35211792,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.11,573.11,35210063,,8.570453502
35211793,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.11,573.11,35210063,,8.971629783
35210846,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.02,520.02,35210120,,10.48321759
35210847,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.05,520.05,35210117,,10.51844534
35210848,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.05,520.05,35210117,,10.18
35210849,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.05,520.05,35210117,,10.26746866
35211851,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.21,516.21,35210140,,7.35675541
35211852,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.21,516.21,35210140,,7.307801203
35211853,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.41,516.41,35210167,,8.069053487
35211854,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.41,516.41,35210167,,7.834094646
35211855,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.42,516.42,35210150,,7.865213741
35211856,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.42,516.42,35210150,,7.872335746
35211801,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.09,573.09,35210067,,8.810106271
35211802,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.09,573.09,35210067,,8.47296278
35211803,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.09,573.09,35210067,,8.657998957
35211804,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.09,573.09,35210067,,8.807498033
35211805,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.09,573.09,35210067,,8.935526355
35211806,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.09,573.09,35210067,,8.909752697
35211807,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.09,573.09,35210067,,9.277385872
35211808,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.11,573.11,35210063,,8.98930648
35211809,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350573.09,573.09,35210067,,8.924576219
35210898,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.01,520.01,35210130,,10.80018251
35210899,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.01,520.01,35210130,,10.77455828
35210900,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.01,520.01,35210130,,10.75576646
35210901,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.01,520.01,35210130,,10.69713933
35210902,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350520.01,520.01,35210130,,10.89771289
35211697,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.41,528.41,35210033,,13.90364297
35211698,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350562.13,562.13,35210051,,14.93277937
35211699,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350562.13,562.13,35210051,,11.59634021
35211701,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350562.12,562.12,35210048,,11.33894218
35211956,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.38,516.38,35210158,,9.573814727
35211957,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.38,516.38,35210158,,9.428005265
35211958,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.4,516.4,35210137,,7.2
35211959,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.4,516.4,35210137,,7.300057518
35211960,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.4,516.4,35210137,,7.315887787
35211715,35,Ontario,3521,Peel,RM,3521010,Brampton,3521010,Brampton,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.22,528.22,35210074,,9.321266226
35211716,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.48,528.48,35210078,,10.88905391
35211718,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.48,528.48,35210078,,9.378710032
35211719,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.49,528.49,35210087,,8.814866756
35211971,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.41,516.41,35210167,,7.947387243
35211972,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.41,516.41,35210167,,8.33391305
35211975,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.48,528.48,35210078,,9.452561826
35211976,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.48,528.48,35210078,,9.12853606
35211977,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.48,528.48,35210078,,9.819749903
35211857,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.42,516.42,35210150,,7.72
35211859,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.42,516.42,35210150,,7.720141728
35211860,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.42,516.42,35210150,,7.825466705
35211861,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.42,516.42,35210150,,7.838391176
35211863,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.47,516.47,35210159,,7.892875271
35211864,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.47,516.47,35210159,,7.893550874
35211868,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350516.46,516.46,35210153,,7.9
35210958,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350500.02,500.02,35210102,,10.0423549
35210959,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350500.02,500.02,35210102,,10.36987754
35210961,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350509.01,509.01,35210094,,9.69047166
35210964,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350510,510,35210080,,14.70414356
35210967,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350525.02,525.02,35210079,,14.02901474
35210970,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350525.01,525.01,35210079,,12.70530123
35210676,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.47,528.47,35210110,,9.275906967
35210679,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.16,528.16,35210114,,10.00380191
35210680,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.16,528.16,35210114,,9.954626154
35210681,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.16,528.16,35210114,,9.92
35210682,35,Ontario,3521,Peel,RM,3521010,Brampton,3521005,Mississauga,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350528.16,528.16,35210114,,9.950268273
