DAUID,CDUID,CDNAME,CDTYPE,CSDUID,CSDNAME,CSDTYPE,CCSUID,CCSNAME,ERUID,ERNAME,CMAPUID,CMAUID,CMANAME,CMATYPE,SACCODE,SACTYPE,CTUID,CTNAME,PRUID,PRNAME,geometry,APMean
35210104,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350560.00,0560.00,35,Ontario,,13.56880896
35211552,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.05,0575.05,35,Ontario,,11.77445257
35211847,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.39,0516.39,35,Ontario,,10.26588078
35211713,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.22,0528.22,35,Ontario,,12.02690569
35211676,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.20,0576.20,35,Ontario,,9.485290202
35210496,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.26,0516.26,35,Ontario,,14.24663346
35211900,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.51,0576.51,35,Ontario,,8.9
35210215,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.08,0572.08,35,Ontario,,11.47353931
35211859,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.42,0516.42,35,Ontario,,10.00024001
35211099,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350532.02,0532.02,35,Ontario,,14.09989138
35210482,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.18,0516.18,35,Ontario,,13.20136411
35210537,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.28,0516.28,35,Ontario,,11.02544311
35210322,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.05,0527.05,35,Ontario,,17.22670458
35212001,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.09,0572.09,35,Ontario,,11.21193562
35211723,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.41,0528.41,35,Ontario,,13.14616276
35212029,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.41,0576.41,35,Ontario,,8.833649633
35212050,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.31,0516.31,35,Ontario,,12.37274458
35210996,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.04,0527.04,35,Ontario,,17.61492227
35211456,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350511.01,0511.01,35,Ontario,,16.71571394
35210483,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.24,0516.24,35,Ontario,,12.57454793
35210958,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350500.02,0500.02,35,Ontario,,13.10288612
35210380,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350540.01,0540.01,35,Ontario,,11.75024848
35212074,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.10,0528.10,35,Ontario,,13.93627399
35212075,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.10,0528.10,35,Ontario,,15.23718934
35211510,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.28,0516.28,35,Ontario,,11.11926987
35211035,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.26,0528.26,35,Ontario,,15.56339723
35212126,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.45,0576.45,35,Ontario,,8.863750546
35210755,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350507.00,0507.00,35,Ontario,,11.69160669
35210738,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350502.02,0502.02,35,Ontario,,13.49299958
35210034,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.06,0576.06,35,Ontario,,9.887174306
35210106,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350560.00,0560.00,35,Ontario,,13.80124549
35211719,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.49,0528.49,35,Ontario,,11.5087036
35210392,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350501.02,0501.02,35,Ontario,,11.09295827
35211278,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.04,0575.04,35,Ontario,,14.75893181
35210248,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.33,0528.33,35,Ontario,,13.14091791
35211082,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350532.02,0532.02,35,Ontario,,13.90000396
35210319,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.06,0527.06,35,Ontario,,14.56504608
35211961,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.05,0585.05,35,Ontario,,5.408741336
35210964,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350510.00,0510.00,35,Ontario,,19.0273946
35211557,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350560.00,0560.00,35,Ontario,,14.88001572
35211740,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.39,0528.39,35,Ontario,,15.9644999
35210272,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.19,0528.19,35,Ontario,,13.94139787
35211627,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350587.01,0587.01,35,Ontario,,4.277828242
35211174,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.16,0576.16,35,Ontario,,9.363135529
35211680,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.20,0576.20,35,Ontario,,9.751038291
35210206,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.04,0572.04,35,Ontario,,11.5107649
35211032,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.25,0528.25,35,Ontario,,15.75781441
35210036,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.06,0576.06,35,Ontario,,10.29054071
35210749,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350506.00,0506.00,35,Ontario,,13.94124212
35210441,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350515.01,0515.01,35,Ontario,,16.30022144
35211950,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.38,0516.38,35,Ontario,,13.69905
35210615,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350550.02,0550.02,35,Ontario,,12.08418047
35211509,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.28,0516.28,35,Ontario,,10.93053907
35210509,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.09,0516.09,35,Ontario,,14.18359471
35210740,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350505.01,0505.01,35,Ontario,,11.78751198
35210613,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350550.02,0550.02,35,Ontario,,13.01786573
35210626,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.30,0516.30,35,Ontario,,11.72868852
35210305,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350521.02,0521.02,35,Ontario,,13.41877736
35210723,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350514.01,0514.01,35,Ontario,,12.78796211
35211857,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.42,0516.42,35,Ontario,,10.01440745
35210349,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350510.00,0510.00,35,Ontario,,19.31699983
35211061,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350529.02,0529.02,35,Ontario,,14.16378949
35210218,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.07,0572.07,35,Ontario,,11.23325936
35211088,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350532.01,0532.01,35,Ontario,,13.52326107
35211248,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.04,0576.04,35,Ontario,,9.12075439
35210936,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.23,0516.23,35,Ontario,,10.20210102
35210676,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.47,0528.47,35,Ontario,,12.03574492
35211573,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.17,0576.17,35,Ontario,,9.39772129
35210956,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350500.02,0500.02,35,Ontario,,12.51613865
35210170,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.03,0573.03,35,Ontario,,12.90460974
35210984,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350526.02,0526.02,35,Ontario,,15.22092979
35211232,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.09,0576.09,35,Ontario,,8.896576113
35210490,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.25,0516.25,35,Ontario,,13.5433981
35210400,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350505.02,0505.02,35,Ontario,,11.29409322
35212043,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.42,0576.42,35,Ontario,,10.33038822
35212125,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.45,0576.45,35,Ontario,,9.565192239
35211633,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.09,0585.09,35,Ontario,,6.018607787
35211914,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.44,0576.44,35,Ontario,,10.55370814
35210530,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.29,0516.29,35,Ontario,,11.57388275
35210759,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350507.00,0507.00,35,Ontario,,14.40886469
35211093,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350532.01,0532.01,35,Ontario,,13.69997269
35211001,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350527.02,0527.02,35,Ontario,,17.21580959
35210113,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350561.00,0561.00,35,Ontario,,14.90297962
35211813,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.30,0576.30,35,Ontario,,10.99509808
35211714,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350528.22,0528.22,35,Ontario,,14.0067943
35210122,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350560.00,0560.00,35,Ontario,,13.15844672
35210589,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.03,0516.03,35,Ontario,,15.80864171
35210606,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.01,0516.01,35,Ontario,,11.66244255
35212101,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.34,0528.34,35,Ontario,,18.79402996
35212007,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350520.09,0520.09,35,Ontario,,13.38523996
35211481,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350550.02,0550.02,35,Ontario,,11.50157206
35211352,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.05,0573.05,35,Ontario,,11.84613319
35212102,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.16,0516.16,35,Ontario,,12.92412224
35210776,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350512.00,0512.00,35,Ontario,,14.07123308
35210572,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.20,0516.20,35,Ontario,,10.60038653
35211880,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.40,0576.40,35,Ontario,,13.19499472
35210494,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.26,0516.26,35,Ontario,,14.22260926
35210421,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350501.02,0501.02,35,Ontario,,11.83288668
35210830,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350513.02,0513.02,35,Ontario,,12.68935478
35210263,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.18,0528.18,35,Ontario,,17.03700654
35210307,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350521.02,0521.02,35,Ontario,,13.78937798
35211077,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350532.02,0532.02,35,Ontario,,14.2498612
35211370,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.07,0576.07,35,Ontario,,12.64373571
35211034,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.26,0528.26,35,Ontario,,16.38822204
35210981,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350526.01,0526.01,35,Ontario,,15.00468789
35210912,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.19,0528.19,35,Ontario,,13.6537201
35212070,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350562.12,0562.12,35,Ontario,,13.52734695
35210851,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350521.03,0521.03,35,Ontario,,12.89742522
35210753,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350507.00,0507.00,35,Ontario,,11.80678259
35211098,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350532.02,0532.02,35,Ontario,,14.01497144
35211112,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350530.01,0530.01,35,Ontario,,14.18352547
35211811,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.30,0576.30,35,Ontario,,9.245586328
35210578,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.20,0516.20,35,Ontario,,10.8871757
35210205,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.04,0572.04,35,Ontario,,11.48795312
35210908,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.10,0528.10,35,Ontario,,14.18131713
35210435,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350503.00,0503.00,35,Ontario,,14.67357529
35211882,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.40,0576.40,35,Ontario,,12.75243165
35210359,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350508.00,0508.00,35,Ontario,,15.34796244
35211892,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.49,0576.49,35,Ontario,,8.818538609
35210855,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350521.04,0521.04,35,Ontario,,13.58867844
35210347,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350510.00,0510.00,35,Ontario,,17.3806543
35210662,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.13,0528.13,35,Ontario,,13.1192929
35211817,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.42,0528.42,35,Ontario,,14.79619398
35210153,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350575.04,0575.04,35,Ontario,,13.45990306
35211604,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.07,0585.07,35,Ontario,,4.398460254
35210041,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.06,0576.06,35,Ontario,,10.47769414
35210507,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.26,0516.26,35,Ontario,,14.59358724
35211485,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.12,0528.12,35,Ontario,,12.21181104
35211797,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.29,0576.29,35,Ontario,,9.867064529
35210570,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.32,0516.32,35,Ontario,,9.79981378
35210730,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350515.02,0515.02,35,Ontario,,14.66798853
35211104,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350531.02,0531.02,35,Ontario,,14.65214488
35210278,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350528.10,0528.10,35,Ontario,,13.77594521
35212059,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.47,0516.47,35,Ontario,,10.2999822
35212011,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350516.44,0516.44,35,Ontario,,11.59452308
35211207,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.03,0585.03,35,Ontario,,6.095890052
35211801,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350573.09,0573.09,35,Ontario,,11.48731779
35210204,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350572.04,0572.04,35,Ontario,,11.58698565
35210432,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350502.01,0502.01,35,Ontario,,14.42800246
35211887,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.37,0576.37,35,Ontario,,13.84212698
35211206,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350585.03,0585.03,35,Ontario,,6.534446361
35211613,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350587.01,0587.01,35,Ontario,,4.820258463
35210381,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350540.01,0540.01,35,Ontario,,11.76320872
35211631,3521,Peel,RM,3521024,Caledon,T,3521024,Caledon,3530,Toronto,35535,535,Toronto,B,535,1,5350587.02,0587.02,35,Ontario,,5.183712887
35210376,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350540.02,0540.02,35,Ontario,,11.00014306
35211250,3521,Peel,RM,3521010,Brampton,CY,3521010,Brampton,3530,Toronto,35535,535,Toronto,B,535,1,5350576.09,0576.09,35,Ontario,,9.486299273
35210780,3521,Peel,RM,3521005,Mississauga,CY,3521005,Mississauga,3530,Toronto,35535,535,Toronto,B,535,1,5350521.04,0521.04,35,Ontario,,14.64540025
